feature00,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
0.0637789,0.336111,0.397917,0.281069,0.565393,0.277441,0.309442,0.0477271,0.523127,129.59,93.1785,82.998,66.2233,60.2581,54.2649,-0.185967,0.323889,0.600594,64.6059,10.2286,7.63815,19.6081,8.06424,10.1716,-0.454232,1.31916,0.163912,69.0323,0.64375,-2.49254,52.9973,0.461781,7.49939,0.174074,-1.26015,-0.0941567,195.413,0.136111,142.332,4.18734,-0.128591,47.4653,16.0339,154.186,6.71345,0.948503,0.21794,0.0394383,61.7062,1.34926,40.6617,1.56483,0.0330208,0.195508,0
0.335955,1.0,0.544444,0.523656,0.787758,0.953282,0.443858,0.0242193,0.38294,143.112,129.039,111.994,30.3907,30.5579,29.985,0.618535,0.964259,0.976473,76.3293,1.19532,7.20343,6.98031,2.19863,3.38442,0.23818,-0.245028,0.771366,83.6621,1.0,13.6118,20.9901,0.143258,15.8058,0.740978,11.6661,1.58101,164.317,0.114583,86.1498,65.2002,1.18805,16.3944,11.6836,144.722,50.7023,0.473411,0.130536,0.0637121,153.361,-1.40962,55.0944,12.8689,0.0160706,0.171715,2
0.172564,1.0,0.480556,0.447277,0.159718,1.19549,0.361321,0.0541266,0.640908,41.9101,35.9464,32.0973,18.4605,18.0576,18.2042,0.36373,0.731606,1.37426,43.2005,2.25343,4.61351,10.2922,2.52733,3.41985,-0.179809,0.40675,-1.10404,72.1924,0.245833,0.405693,79.6607,0.702883,11.3339,0.122486,-0.955273,-1.50335,80.7146,0.0666667,223.249,57.3012,0.846655,20.5941,9.46964,156.746,38.8741,0.237189,0.322201,0.0864528,93.4776,0.28185,43.9507,9.20442,0.0533391,1.04379,2
0.223773,1.0,0.333333,0.41693,0.316638,0.928055,0.261831,0.0236371,0.328681,123.377,113.037,109.323,44.8979,50.3932,56.9564,1.12022,1.15209,1.0232,71.3649,2.39673,3.29111,11.65,1.57234,6.07111,0.848161,-0.0874999,0.527907,59.0762,0.160417,-1.01656,53.9775,0.400157,18.0681,0.339622,-0.0263,0.173461,84.5409,0.641667,123.074,61.7306,-0.989583,34.8059,18.4632,117.174,23.4559,0.354354,0.4816,0.0509129,149.695,1.24885,48.8056,7.2429,0.151175,1.20058,1
0.031794,0.347917,0.191667,0.697429,0.859445,0.365325,0.145152,0.0746269,0.523214,69.0668,71.1298,30.1092,35.3599,33.1083,27.7484,0.813837,0.254939,1.16926,56.3576,-9.11159,29.7227,13.0397,6.79163,12.2659,-0.518925,0.967249,0.381056,78.6522,1.0,-3.01206,38.3568,0.0841384,5.95013,0.136283,-0.162017,-2.84733,47.5445,0.134375,180.881,18.8352,0.529444,11.9815,21.9269,138.761,54.4899,0.531395,0.27152,0.0218422,172.186,2.47234,9.25755,18.1342,0.00454861,0.618568,1
0.00441551,0.0520833,0.113889,0.467964,0.137302,0.0443395,0.102056,0.138925,0.25561,45.9541,46.7824,67.0236,12.2943,13.1946,19.1927,-0.391118,-1.24881,-1.16275,49.7869,4.49427,-11.4925,7.13028,2.87488,3.55637,-1.42142,0.807447,0.776362,42.885,0.2625,6.94457,11.4188,0.21932,13.1072,0.266025,-0.231108,-1.09868,105.752,0.297222,33.8836,36.3929,0.0069754,22.03,4.93082,111.401,29.7574,0.690125,0.286756,0.0751972,254.654,2.37012,43.5998,1.54193,0.0421181,1.04855,2
0.243513,0.704167,0.611111,0.315716,0.542495,0.722129,0.45435,0.0465078,0.434118,110.349,80.6629,89.1427,60.9634,55.3711,47.8714,0.338626,0.694107,0.898155,61.8673,11.5947,-1.78091,16.4811,16.958,6.74532,0.124382,2.36351,-0.399562,88.6985,0.708333,12.4508,36.6815,0.654716,12.3739,0.512366,-1.768,-0.953175,108.791,0.408333,88.5605,29.7083,-0.989175,56.9445,10.7868,137.261,9.86514,0.299357,0.369418,0.0594525,53.328,-1.88602,9.49795,8.35618,0.0077662,0.339319,0
0.445671,0.983333,0.555556,0.450683,0.241942,0.901374,0.501982,0.0163611,0.184195,121.899,170.701,217.258,12.1726,7.44932,7.20903,-0.318358,-2.04113,-5.78961,84.0367,-4.74269,-15.1028,1.66873,0.888276,2.41804,-2.89147,0.326091,0.177576,83.7309,0.25625,10.1807,12.7367,0.581701,8.09871,0.971262,1.39223,-0.613758,67.2566,0.508333,121.687,49.9657,1.90487,24.5303,4.53585,172.896,24.1414,0.892167,0.503201,0.0166951,126.788,1.01887,7.70144,4.44588,0.0510012,0.267666,1
0.0520718,0.6375,0.233333,0.29733,0.383154,0.709329,0.13686,0.0759058,0.649938,154.4,173.955,205.58,22.49,21.5048,20.9074,-0.225458,-0.283043,-0.45395,85.5603,-0.528294,-9.47501,4.37658,0.769287,1.20017,-0.694321,-0.22667,0.0343573,93.0833,1.0,0.711343,38.1777,0.252454,10.2783,0.448676,0.0776636,0.594129,204.328,0.3875,192.386,35.8279,2.11215,40.1033,18.4219,75.8173,29.3486,0.465446,0.297732,0.0166186,82.1217,0.941806,10.3974,8.35419,0.0569907,0.0619866,0
0.0322338,0.166667,0.379167,0.218327,0.206244,0.122008,0.326026,0.0692998,0.489927,233.938,233.504,239.81,19.8293,19.6583,17.2764,-1.53398,-1.41726,-2.48632,96.6379,0.592028,-1.39597,3.2908,0.671415,1.38181,-1.80874,-0.174324,-0.00331811,48.5748,0.104167,1.81924,9.18611,0.112789,13.9943,0.130533,-3.13897,-0.24068,87.1063,0.175,107.92,21.6077,-0.881406,22.8921,5.24343,112.913,35.0365,0.462993,0.224305,0.0437449,112.717,0.230889,17.5136,9.77235,0.0122685,1.02813,1
0.00851852,0.133333,0.0958333,0.317365,0.567972,0.107565,0.0782141,0.0828804,0.333333,71.8621,87.0781,83.6202,37.7567,27.3205,24.5772,1.35911,1.91198,2.40209,63.09,-6.01486,-0.539155,8.3363,4.7284,5.39074,0.829691,-0.196808,0.816815,72.577,0.870833,-1.60599,2.30701,0.368323,6.01182,0.489472,2.87791,4.3013,206.645,0.19375,119.226,67.7139,1.11075,49.037,8.54221,173.603,42.5896,0.575705,0.354184,0.071528,74.3164,0.328074,40.798,15.2247,0.566962,0.0273131,2
0.0353357,0.119444,0.358333,0.372363,0.73265,0.106613,0.330812,0.0632165,0.174419,114.035,101.228,98.5151,50.6071,49.5043,48.7452,0.799846,0.772409,0.691992,67.8472,3.3996,2.51502,13.3926,3.09928,4.84061,0.218112,1.46102,0.143642,39.0629,0.075,-6.20149,23.5553,0.265869,13.1547,0.518398,3.25576,0.108029,158.962,0.208333,101.478,53.4771,-0.337638,35.3966,12.881,83.2985,38.9494,0.579662,0.701619,0.0543762,59.1393,1.42155,47.7051,1.45975,0.102263,0.137435,0
0.122859,0.845833,0.536111,0.305978,0.796147,0.788958,0.557029,0.0629769,0.729064,159.73,151.532,143.226,40.9312,40.8061,39.9017,-0.0301914,0.144631,0.341175,80.9463,0.817134,3.12677,9.02775,1.00235,1.8556,-0.414338,-1.03496,-0.618555,84.7788,0.3875,-6.01422,58.8319,0.778147,4.41128,0.105944,5.39803,-0.713637,226.432,0.520833,118.148,65.0655,3.07988,62.8298,18.1774,108.279,33.8126,0.644715,0.134822,0.0327163,219.23,-0.216004,39.2043,12.2698,0.395619,0.306493,1
0.178559,0.686111,0.595833,0.249575,0.349412,0.660671,0.455456,0.0381462,0.56322,137.875,128.951,96.0527,36.3784,31.2919,27.9329,0.0394111,0.00310692,0.153732,75.6305,-2.11731,12.7912,7.93797,2.92946,5.62253,-0.50631,-0.809279,0.0833852,74.8343,1.0,-2.81218,24.4824,0.761604,9.60871,0.719694,9.88444,1.15633,174.428,0.633333,205.693,27.4448,0.865684,60.1268,17.6484,79.1321,19.6481,0.500706,0.160121,0.0704308,119.247,0.0448038,21.5423,14.6974,0.165943,0.960114,1
0.167679,0.352083,0.736111,0.740717,0.689329,0.277879,0.681688,0.030233,0.35302,144.069,138.388,120.897,55.9155,53.8141,52.2604,0.169565,0.0113281,-0.0209605,76.8364,-0.551707,6.97079,13.0935,5.46948,7.76461,-0.491238,3.03655,-0.293911,55.5359,0.829167,-2.05716,29.2033,1.0212,1.82829,0.537407,2.22151,-0.850246,105.864,0.297222,149.303,19.4094,1.98617,59.3782,9.10079,70.5502,47.9967,0.583443,0.283333,0.078707,59.0011,-0.654605,3.59773,22.2324,0.257627,0.548179,0
0.0355324,0.11875,0.525,0.636353,0.567886,0.0811667,0.471553,0.0688925,0.430057,110.333,97.5407,102.974,57.096,46.6546,33.954,0.0887266,0.108785,0.244083,66.6764,4.58141,-2.96655,14.4341,1.93203,8.98716,-0.225336,0.938562,-0.318211,61.3947,0.564583,-2.89113,29.8957,0.0921482,24.2714,0.307946,-0.638041,-0.562719,191.828,0.377778,129.011,39.8781,-0.383636,25.2091,13.3924,37.3026,88.7543,0.931359,0.125041,0.0437634,165.97,1.24156,64.6069,5.18997,0.0135185,0.60677,0
0.0749653,0.230556,0.452083,0.0882563,0.793421,0.183717,0.449272,0.0433843,0.280773,246.173,237.906,216.661,15.5879,19.1831,24.6111,-4.70696,-3.27658,-2.76358,97.2876,-0.451594,5.39469,3.37756,0.74209,2.69382,-4.64575,-0.600986,4.25182,75.8561,1.0,0.422668,15.4644,0.34414,17.0632,0.0776479,2.3998,0.104446,43.8729,0.164583,40.6851,19.0085,-0.903315,32.5296,7.2401,163.896,52.8011,0.758133,0.163029,0.0330648,169.463,1.02994,53.1456,3.15024,0.0510706,0.120235,1
0.175758,0.754167,0.355556,0.533659,0.763864,0.650675,0.293752,0.0274604,0.344548,156.375,162.827,168.226,59.6716,60.7786,59.6152,-0.383292,-0.649618,-0.684462,81.5705,-0.372263,-2.18788,15.0034,4.38011,3.47341,-1.20879,2.8448,-1.1985,63.1377,0.43125,-1.4601,16.6136,0.399301,2.96554,0.865815,4.08079,0.0300732,104.727,0.147222,92.4355,24.8168,0.55731,25.5734,6.92412,32.5876,62.1155,0.901124,0.390425,0.130317,144.021,0.975265,37.8855,2.94082,0.0572685,0.964982,2
0.0223611,0.255556,0.127083,0.679226,0.555304,0.19865,0.114332,0.057971,0.311475,162.906,158.891,167.716,63.4908,69.521,71.1577,-1.04586,-0.861936,-0.866721,80.3411,2.57446,-2.04108,18.0749,6.46984,4.52497,-1.16526,3.64127,1.82798,67.7455,0.245833,-0.710931,41.8087,0.168446,15.5346,0.309173,6.68342,0.0627181,78.3318,0.425,133.429,80.0675,2.22695,40.417,11.7957,134.866,40.7509,0.618729,0.563859,0.0364616,244.267,0.518875,25.6134,15.8801,0.0128125,0.797463,2
0.0166435,0.122222,0.195833,0.54755,0.415164,0.0968259,0.181675,0.0778859,0.304642,141.238,130.38,112.755,52.5304,49.956,48.0602,-0.158717,-0.063499,0.263204,75.2051,0.371726,7.1715,13.1544,2.2035,5.23864,-0.695112,-0.556137,0.0973821,62.167,1.0,2.27271,36.208,0.264891,6.54643,0.453146,2.63408,-0.735413,118.534,0.791667,114.226,23.3175,1.2332,67.622,4.34386,43.7837,45.5587,0.715063,0.0750963,0.0947894,96.9831,0.450989,26.23,18.3067,0.209873,0.210579,0
0.0758912,0.695833,0.455556,0.811611,0.361146,0.647325,0.414193,0.0908952,0.760589,48.2669,50.1255,36.1866,14.7267,11.8457,10.8975,2.56951,3.32322,3.5962,50.4447,-4.3181,9.32223,4.85532,2.39606,3.90995,1.77552,-0.286478,1.29145,40.5463,0.15,-5.5624,31.0869,0.152134,17.8155,0.0802276,2.29362,-0.0561447,37.357,0.609375,131.668,14.5286,-19.6372,12.6441,2.67072,217.828,79.3649,0.698058,0.561395,0.0702794,80.8091,0.655991,12.804,3.90508,0.120179,0.540167,1
0.0809433,0.795833,0.397222,0.582132,0.0987929,0.858482,0.278417,0.0556946,0.74395,133.236,215.001,252.548,12.5373,13.0759,12.0422,-0.897277,-4.79765,-9.89352,90.9739,-10.7462,-13.1932,2.61524,0.828045,2.27517,-7.75432,2.81991,0.650623,43.6899,0.202083,2.15999,24.4001,0.0326297,16.9895,0.563704,1.73683,-1.39384,183.924,0.252778,101.879,48.6874,-2.20728,52.1999,5.15858,112.062,34.3469,0.437231,0.41223,0.0815812,112.903,-0.558162,7.42873,1.12316,0.156745,0.923423,1
0.0226968,0.14375,0.183333,0.103887,0.0910795,0.129444,0.178197,0.0629781,0.138779,113.7,96.2611,55.3353,44.9624,38.3494,26.9336,0.163008,0.13511,0.609409,66.495,-1.05135,21.2842,11.4853,2.81419,10.8487,-0.13184,1.10944,1.10125,87.8645,0.270833,7.42327,1.79985,0.942537,6.75815,0.106123,5.85821,-1.37993,143.669,0.19375,124.428,42.295,1.833,48.9885,1.81742,178.898,60.4279,0.837831,0.32931,0.0837311,94.7002,1.74596,28.5344,6.37707,0.00546875,0.0654878,2
0.0317998,0.33125,0.127778,0.459865,0.773049,0.304219,0.108125,0.066242,0.248701,185.584,167.341,146.948,31.8968,30.6114,29.9386,-1.44073,-1.10997,-0.489497,84.8266,1.41889,7.19734,6.98849,0.881744,1.93308,-2.08371,0.0440572,-0.333943,66.217,0.347917,2.67655,15.6901,0.170444,16.3031,0.0543893,-25.9126,1.6851,86.5226,0.7125,161.821,8.02462,-0.0376252,64.0639,10.3039,174.41,29.3278,0.505318,0.274866,0.0452072,235.13,-0.215516,67.3922,5.59395,0.750573,0.333166,1
0.0467303,0.189583,0.316667,0.539112,0.340658,0.15557,0.302923,0.0464396,0.221612,50.1035,60.351,71.9236,22.9826,27.0033,40.5844,0.666611,0.46609,0.347433,53.5854,-1.61746,-5.31903,10.8126,6.08595,12.0909,-0.121904,-2.28249,0.545618,69.3838,0.104167,8.8073,52.1913,0.778661,19.0552,0.0321628,5.8518,2.02834,113.887,0.2625,112.266,27.8488,-2.4571,66.7521,12.1038,70.4313,34.7955,0.486501,0.163265,0.0558346,229.851,2.24052,45.9809,26.3913,0.0868229,0.638488,2
0.0518518,0.211111,0.477083,0.802077,0.272824,0.155571,0.411007,0.0555804,0.485176,152.977,104.662,81.4435,67.5135,69.9739,62.7518,-0.488769,0.222923,0.621238,67.1959,12.886,17.0024,22.5331,10.1104,8.51636,-0.809824,0.751265,0.850854,77.7295,0.0729167,-6.44331,31.4287,0.0729838,26.1693,0.389873,-7.77994,0.064356,188.129,0.108333,70.3025,30.0178,1.25147,44.8342,12.2364,90.7371,44.2124,0.396282,0.450996,0.0127991,145.042,-1.00933,20.4453,2.24642,0.0256771,0.978054,0
0.00772569,0.152083,0.0805556,0.476267,0.616748,0.119076,0.0683802,0.110112,0.369391,143.434,137.561,93.0584,25.5676,24.2379,30.8803,0.438968,0.190339,0.691614,77.6381,-4.11768,17.0453,5.6619,3.85317,6.48942,-0.0360063,-0.116744,-0.0891286,75.3772,1.0,27.3366,17.1767,0.130423,4.274,0.0295547,1.61809,-17.6047,128.804,0.475,92.7327,33.6835,0.276896,11.8555,11.1788,67.5484,46.6962,0.480042,0.538648,0.0830351,120.621,-0.401283,44.8318,3.6076,0.0132986,1.11564,1
0.169051,0.433333,0.488889,0.190977,0.785589,0.392342,0.446993,0.0251267,0.202032,102.263,94.9191,84.8822,22.9452,23.0097,21.4208,-0.433686,-0.482533,-0.410681,67.088,0.654098,5.00447,7.18663,2.40486,1.08514,-0.913822,14.7363,1.4813,81.5241,0.14375,-1.36551,10.1932,0.406345,1.51507,0.226481,4.68599,0.384482,168.236,0.475,97.8667,9.80505,0.67124,58.5887,12.7787,91.6292,48.7452,0.505626,0.451103,0.0255956,114.463,2.22899,16.6795,19.3993,0.661146,0.386921,1
0.0193981,0.31875,0.075,0.844156,0.506618,0.310715,0.0638761,0.098747,0.188574,74.5761,112.327,118.579,16.7935,12.1517,9.55183,0.238811,-0.403886,-1.02218,70.0832,-9.37884,-5.75503,3.58472,1.86054,2.80539,-0.68863,0.563258,-0.0254368,45.2281,0.114583,3.55171,30.2151,0.510673,2.42238,0.816387,-2.10021,-16.4107,180.013,0.794444,48.1964,67.2819,8.86222,46.8383,7.53805,155.361,36.739,0.440427,0.369464,0.0513885,81.8577,-0.305692,42.1103,10.797,0.556175,0.0582269,1
0.0114873,0.05625,0.319444,0.981377,0.498711,0.0440542,0.29281,0.124433,0.360708,69.3456,79.7426,101.967,51.5766,53.8495,60.8557,1.16047,0.738276,0.425587,58.1997,1.05204,-11.4955,18.4688,3.97761,8.09283,-0.000338585,0.56516,1.02399,78.3782,1.0,6.43052,86.0121,0.15335,0.619314,0.102055,0.227598,-0.0684946,153.524,0.513889,115.803,55.4178,1.28081,8.18475,10.459,68.2217,40.4202,0.715535,0.245038,0.019298,111.169,0.642584,46.6399,2.28344,0.122448,0.665748,1
0.379508,1.0,0.402778,0.508638,0.811465,0.999408,0.38053,0.0188322,0.057773,101.533,100.047,99.8389,18.0394,17.2768,16.3897,0.318197,0.175544,0.0359524,68.716,0.373055,0.183788,4.97713,0.584639,1.12285,-0.324675,1.02524,11.2154,75.4301,0.15,19.4714,45.1915,0.135092,6.27046,0.0359869,4.54509,-0.622775,185.75,0.0944444,145.959,39.0325,1.15679,9.4473,0.0990369,112.836,13.2684,0.424941,0.0420498,0.0303875,253.974,0.431437,44.1482,13.4375,0.0206308,0.932356,1
0.0746123,0.497917,0.263889,0.515678,0.906471,0.465912,0.225733,0.062437,0.432152,163.376,151.352,136.389,36.3194,30.4414,27.3808,-0.784376,-0.988327,-1.0682,81.2481,0.720305,5.39007,7.51067,1.22935,1.83022,-1.54696,-0.767376,0.475656,70.2845,0.508333,2.36017,4.74386,0.058072,14.1286,0.43111,-5.80853,3.46399,40.6851,0.234375,124.864,12.599,-0.0588694,51.3926,2.13121,87.3067,50.2323,0.470328,0.4525,0.0289458,149.657,1.43351,15.0351,3.73909,0.0337095,0.2564,2
0.0333623,0.154167,0.319444,0.864525,0.62102,0.128755,0.279146,0.0660885,0.322562,117.574,109.852,99.2718,74.5061,66.9804,60.7313,0.562343,0.466204,0.363167,67.8176,0.396993,4.68768,18.8274,2.54225,6.60129,-0.0250922,0.539795,0.394006,58.4823,0.677778,0.0924568,73.2146,0.212293,25.8453,0.476588,-5.87612,0.505183,123.501,0.413889,114.529,15.583,-0.714994,47.6605,13.854,121.272,34.5988,0.370289,0.211603,0.0487582,100.109,0.9602,13.4748,6.21766,0.015787,0.0476581,0
0.524774,1.0,0.602778,0.494976,0.26565,1.02269,0.531248,0.0150197,0.129407,149.092,92.6559,109.288,49.7414,33.3615,21.9418,0.50079,2.00659,0.901032,69.753,16.5127,-1.70798,8.09483,9.12501,7.03257,0.99787,0.744154,0.296781,79.5323,0.495833,0.297752,39.0839,0.38401,3.92959,0.196319,0.011223,0.807941,131.663,0.434375,72.5558,73.0507,-0.519724,17.4429,9.71866,49.4438,0.914449,0.537606,0.525523,0.088648,96.597,1.48077,63.4335,7.59989,0.194167,0.535344,1
0.118542,0.391667,0.616667,0.158639,0.692322,0.315381,0.469904,0.0322203,0.509201,33.982,27.0737,19.9583,52.2658,40.3504,26.4414,1.62385,2.00808,3.34159,29.0755,2.50957,1.10298,22.4641,7.08487,17.3732,1.04566,0.0891941,0.912614,77.2412,0.316667,3.63809,9.58052,0.1624,18.3922,0.108091,2.83904,0.644257,169.058,0.60625,117.906,1.95348,4.45605,24.7854,6.68667,195.183,53.5064,0.107598,0.347523,0.0389518,38.2573,0.233066,8.50115,10.554,0.00191551,0.162974,0
0.121638,1.0,0.147222,0.489551,0.447145,0.969981,0.126061,0.0490033,0.173781,114.34,92.8835,78.5339,41.1293,30.6924,19.9391,0.33103,0.326362,-0.614585,66.6728,3.80624,7.67359,10.3036,2.27562,5.73521,-1.1271,2.04089,0.604663,52.7494,0.197222,-0.925192,45.2591,0.182364,6.76471,0.188809,2.49658,0.802001,112.083,0.4375,239.83,41.7222,1.55129,61.1939,6.90636,173.87,15.9743,0.258005,0.69562,0.0745763,135.994,0.359521,59.9512,16.0942,0.0466956,0.46363,1
0.0130151,0.13125,0.152778,0.350085,0.546045,0.121062,0.130025,0.0867052,0.350938,164.243,192.902,212.67,5.80616,4.12345,2.07973,0.0204653,-0.282985,-0.105133,88.8304,-3.236,-6.61711,0.766653,0.38113,1.29681,-0.260176,0.136533,0.292737,86.3218,0.3625,5.06133,13.4531,0.215898,3.37704,0.297702,-2.99837,-0.0855877,152.734,0.275,201.37,7.18163,-0.191437,33.9219,3.25954,85.5317,63.1942,0.777441,0.34519,0.034031,119.73,0.144327,31.1598,12.2503,0.0804398,0.241594,1
0.103015,0.429167,0.391667,0.742132,0.526326,0.322918,0.321047,0.0277513,0.387145,121.477,101.148,77.5775,49.2465,48.2438,46.1938,-0.453942,-0.283018,-0.0956271,67.2477,2.42787,13.982,15.6371,4.10886,6.52379,-0.729371,-0.645951,0.996141,83.1859,0.10625,3.77529,52.4376,0.308886,16.8104,0.367006,-8.31639,1.06545,145.123,0.2375,148.731,44.0628,1.27999,33.4129,4.1444,203.889,12.3259,0.523671,0.141176,0.0458975,146.771,-1.79678,56.6874,9.87654,0.0604456,0.992359,2
0.413218,1.0,0.852778,0.625149,0.711013,1.00848,0.817247,0.0222677,0.515445,169.875,144.806,140.778,24.3875,21.3285,20.8664,-1.46907,-1.32141,-1.27024,80.8861,4.67713,3.08189,5.27704,1.12134,1.09848,-2.18728,-0.373705,0.00439188,87.1705,0.570833,-4.59868,54.1651,0.0969605,9.22955,0.0915154,-0.867359,-2.03525,48.7595,0.841667,113.872,20.1256,1.26502,59.4069,14.8689,134.668,62.6893,0.564622,0.129034,0.0307102,6.36077,-2.66057,46.0294,13.5993,0.213599,0.86689,2
0.229329,1.0,0.285417,0.506809,0.432685,0.991362,0.233621,0.0243767,0.196513,94.8494,87.1218,85.4177,16.3805,16.0246,19.8712,0.634467,0.764038,0.821048,65.2804,2.03533,1.75741,4.78393,1.73072,6.16451,0.318832,-0.321354,-0.0362746,54.5294,0.127083,-2.13612,60.9676,0.0892007,3.4259,0.26292,4.841,2.00021,169.987,0.102778,249.008,30.4672,0.928317,3.90011,15.2753,83.031,10.3799,0.418241,0.32302,0.0221131,86.6308,0.37608,16.8403,21.407,0.0686516,0.0967148,1
0.027338,0.352083,0.225,0.525776,0.277964,0.357207,0.161279,0.106689,0.654905,64.3819,63.0176,53.2894,27.2358,26.5809,25.4137,3.21221,3.54594,3.66548,55.6818,-1.50415,5.85094,8.00328,2.49138,3.13343,2.19849,0.946372,1.05467,61.8392,1.0,2.29009,38.1635,0.0615279,4.1591,0.642559,1.75281,-0.355115,82.4112,0.946875,110.569,23.8786,0.259258,30.9688,14.0199,61.8075,51.2108,0.513828,0.401933,0.124183,188.063,-1.935,21.7438,8.6171,0.106192,0.370945,0
0.302812,0.714583,0.994444,0.366809,0.532162,0.571243,0.970219,0.024118,0.573872,160.764,164.347,206.011,23.8668,25.7591,26.8926,-1.49889,-1.66405,-2.19279,84.3292,3.65334,-11.1986,5.86172,1.23247,2.24102,-2.54865,2.64596,-0.0539161,89.9087,0.6,1.5562,35.5084,0.077315,1.65522,0.556637,-1.1097,-0.210674,107.543,0.538889,155.848,60.5109,-0.539266,5.05289,6.88437,80.6599,60.2832,0.430707,0.515121,0.0777393,146.808,0.0682699,33.1285,11.7923,0.0503704,0.116907,1
0.106059,0.166667,0.811111,0.650441,0.593797,0.140813,0.75712,0.0355759,0.215454,109.246,118.857,126.645,59.8753,68.9468,73.1495,-0.319938,-0.243051,-0.207603,68.6713,-0.470666,-3.24093,21.6115,4.67455,5.23047,-0.71212,2.72805,1.12961,66.847,0.388889,3.22947,38.4877,0.18897,9.52831,0.190446,19.2614,1.16246,91.0914,0.177778,97.2058,75.552,0.2039,22.4038,13.9941,50.6395,26.7135,0.242406,0.297888,0.0704774,141.888,0.964087,26.1066,7.88555,0.0515799,0.284983,0
0.00770255,0.0770833,0.113889,0.43033,0.0582937,0.0721731,0.104967,0.0999249,0.12261,102.42,71.0346,41.6243,50.6047,48.8531,41.9795,-0.119586,0.43096,1.00588,56.9122,7.75178,25.089,18.8943,8.55555,18.0984,-0.44016,1.28543,-0.043767,78.2223,1.0,-18.7187,25.9433,0.119168,24.3257,0.370081,5.67943,-7.08594,97.1001,0.716667,72.1524,42.4413,0.41413,54.7713,12.1727,146.321,22.1059,0.114433,0.352414,0.0660971,57.4159,-0.273626,20.3814,6.92851,0.242373,0.939021,2
0.225336,0.6,0.55,0.715025,0.59937,0.529827,0.447959,0.0263496,0.317165,95.6823,67.576,61.8356,59.0608,50.2454,46.4842,0.80125,1.42484,1.75585,56.7956,9.02002,6.41106,16.5391,7.52852,8.16071,0.486658,1.95682,-0.172195,75.3043,0.383333,3.35341,49.2952,0.437757,7.70203,0.0996307,3.40596,-3.89774,141.993,0.0611111,83.5204,38.9144,0.168162,9.94463,13.3241,70.9555,24.1778,0.54818,0.585333,0.0766528,48.1083,0.227516,62.9466,9.77155,0.0126447,0.79463,0
0.667077,1.0,0.891667,0.526229,0.506719,0.97531,0.713243,0.0140365,0.251876,115.217,103.611,97.5065,57.564,54.3784,50.6245,-0.143708,-0.0601558,0.0194462,67.146,2.48717,3.15495,17.2964,1.45543,2.80483,-0.541467,0.91112,-1.47044,96.2417,0.25625,1.0746,46.1862,0.20514,11.7627,0.26622,5.19891,-0.181151,154.418,0.445833,109.129,2.18979,-0.153456,19.5538,12.0269,55.1143,27.8777,0.150126,0.0763292,0.0300298,95.4063,-0.227943,69.3914,7.44903,0.311956,0.157015,2
0.060735,0.269444,0.391667,0.105522,0.792545,0.218639,0.307899,0.0419247,0.42449,81.1796,77.2897,70.7537,65.1045,63.2948,63.9997,0.937,1.08919,1.20372,55.9589,-0.417617,4.98501,21.7127,3.96725,5.57246,0.0905892,0.106744,1.14639,64.9429,0.220833,-0.938401,36.4151,0.217187,8.35047,0.611481,-11.1462,1.13694,131.256,0.0777778,71.6448,62.2794,0.257165,16.8514,0.0367987,86.4258,40.451,0.42636,0.219161,0.0167665,204.001,0.568706,27.8096,0.526039,0.0184831,0.170011,1
0.0331076,0.14375,0.430556,0.516364,0.662458,0.0935282,0.414345,0.0672959,0.465077,155.184,160.73,143.153,57.7326,56.3047,63.8566,0.272218,-0.0109513,0.392979,81.4313,-3.19457,5.81362,12.3603,5.54968,6.8818,-0.360806,0.0518173,-0.297506,62.4925,1.0,13.1,9.7659,0.11692,10.3752,0.0603855,1.44344,0.905606,165.405,0.486111,119.605,49.3077,-0.773427,21.763,14.6542,143.134,44.4301,0.550686,0.522875,0.0170303,68.0467,-3.56891,40.5425,8.19696,0.136915,0.0555643,0
0.0366667,0.536111,0.125,0.803406,0.0422822,0.482357,0.100179,0.0707071,0.45285,18.7099,16.3087,12.53,19.6176,17.6447,16.4808,3.1087,3.22129,3.0599,27.5606,-0.0558104,7.76288,11.0015,2.70186,3.81988,2.11299,0.436722,-0.0899015,70.9228,0.2,-0.786835,7.59128,0.170431,10.4194,0.070985,-6.25846,1.24712,167.383,0.5125,74.3084,70.1267,1.69887,21.6823,8.36652,148.808,18.4173,0.942489,0.41569,0.0353528,151.821,0.0284138,38.3388,20.1419,0.149811,0.618784,0
